count,hate_speech,offensive_language,neither,Label,Text
3,0,3,0,1,older men cause theyre mature supposed fool us bitch
6,0,6,0,1,prolly leave bitch cups hand yo hand hand
3,0,3,0,1,said dont like tastes like wolf pussy even know tastes like
3,0,3,0,1,taught eat pussy cut hair taught eat pussy hair name movie
3,0,3,0,1,used dress like cop oh really yeahright mad pussy really yesill never forget
3,0,3,0,1,went jail flock amp came home wit strike went jail bitch came home dike
3,0,3,0,1,fuck u u stand u dizzy bitch two unique amp separate phrases overheard relative saying younger
3,0,3,0,1,woke like thi bitch go back bed
3,0,3,0,1,would rather call bitch sir manager
3,0,3,0,1,ill beat pussy hard
3,0,1,2,2,ill slit throatneck
3,1,2,0,1,im funky ass honkey shout tonight cabaret jttour
3,1,2,0,1,im comparing kfc pussy
3,0,3,0,1,im downloading new personality ordering new face bitch love goddamn axl rose yelling sex robot
3,0,3,0,1,im feelin like malcolm middle bitches surround cant miss em
3,0,3,0,1,im gonna piss dimple stop wasting prayers trash teams lol
3,0,3,0,1,im probably main bitch chocolate dipped cinnamon apple
3,0,3,0,1,im sick shit man sit bitch ass im fed bro rt geno threw yet another pick smh
3,1,2,0,1,im sorry fucked yo bitch really dig nigga
3,0,3,0,1,ibs irritable bitch syndrome
3,0,3,0,1,love hide yo bitch youll keep shorty
3,0,3,0,1,talk back aint getting pussy
3,1,2,0,1,youre bad bitch put hands high every girl room starts waving hands around
3,1,2,0,1,imma tie bitch basement donkeyfuck ass two weeks straight hahahahahahahahaha centmovie beforeiselfdestruct
3,0,3,0,1,mind gotta dumb hoe anthem
3,1,0,2,2,albino mexican dad hes asian
3,0,3,0,1,takes true directioner accept larry know bitch fans like make boys cry thankyoupaulforconfirminglarry
3,1,2,0,1,allegations u bedroom u see words naive amp blind bitch know ur husband cheated u ramona dumb
3,0,3,0,1,never late tag bitch
3,0,2,1,1,dykes hunter dyke dyke
3,1,2,0,1,julia roberts youre ho nottinghill
3,0,0,3,2,follow yellow brick twitter
3,0,3,0,1,lmfaoooooooooooooooooo pussy good mama dont like guess gotta gomy mama
3,0,1,2,2,lol cripple wendy davis rt scientists create remotecontrolled chick study shy penguins
3,0,2,1,1,lets nips ahoy spank maybe
3,2,1,0,0,lets kill cracker babies wtf hear wow
3,1,2,0,1,like correct im wrong doesnt pimpin involve smackin bitches money
3,0,3,0,1,lmao rt pound cake look like pussy
3,0,3,0,1,lmao drose adidas lighter phone shit retarded
3,0,1,2,2,mam rene doet haar rol net ze ongesteld wat ongesteld van dat soort vragen waar je denkt hoe leg ik die weer uit
3,0,3,0,1,maybe wants friend maybe shes stupid bitch never know make cum
3,0,1,2,2,mine plays dmx kirk franklin smh well neighbors ghetto get like beat kids
3,2,1,0,0,grandma used call porch monkey time come think refer broken bottle nigger knife
3,1,2,0,1,momma told tell mind yoooo damn motha fuckin business knowin bitch
3,0,2,1,1,nips freeeeezingand thats okay theyre slicing bra
3,0,3,0,1,twitter hacked im pussy admit said want act like never said
3,0,3,0,1,nah girl aint gon able make tight since russ loss job back like damn bitch really
3,2,1,0,0,nah yo thought photoshopped face faggot smmfhi hate yall
3,0,3,0,1,new flame song yr lol bitch super run like
3,0,3,0,1,niggas always yelling fuck bitches get money meanwhile theyre broke still want bitches
3,0,3,0,1,niggas pressed pussy eeeeeen nothin
3,0,3,0,1,bitches nan
3,0,3,0,1,boats hoes please thanks mom
3,0,0,3,2,ovo amp kendrick lamar still trash
3,0,3,0,1,top pregnant ass sorry hoe aint never got money even water broke riptallt
3,0,1,2,2,couple red sox gotten past first base im dying laughing maybe yanks need teach game
3,3,0,0,0,people time aryan race stand say mongerls turn world ghetto slum
3,0,3,0,1,pistol whip dickau shoot yo bitch club sometimes freestyles freestyles im okay
3,0,3,0,1,rt please thanks pierced pussy come across timeline
3,0,3,0,1,remy machiavelli send shots ya belly bitch
3,1,2,0,1,roberto one nasty hoe
3,0,3,0,1,sorry jb fanreally justin come back top comment justin timberlake video million views son fucking bitch
3,0,2,1,1,searching incredible story white mans quest find ingredients necessary make caribbean jerked chicken redneck land
3,0,3,0,1,selling soul material wishes fast cars bitches tupac smile remix
3,1,2,0,1,shake bear aka two rednecks sex dead bear
3,0,3,0,1,shall compare thee summers day summers day bitch
3,0,3,0,1,gotta shape pussy lips tho whole wheat organic pussy
3,0,3,0,1,said wigga man richtake durag
3,0,3,0,1,bitch anyway
3,1,2,0,1,shes florida youve got sniff test swamp pussies
3,0,2,1,1,slow fuck bitch know live classy young lady
3,0,3,0,1,hes good football playerbut still acts like nig
3,1,2,0,1,stop pussy son shove needle heart afterearth
3,0,3,0,1,stop looking us go eat pussy yuppie fucks
3,0,3,0,1,takin straight dirt finger pussy know put dick
3,0,3,0,1,aint bro moves thats hoe moves
6,1,3,2,1,girl plain looking borderline ugly amp chunky hey least shes got nice smile amp great personality
3,0,0,3,2,devil grows inside hearts selfish wicked white brown yellow black color restricted
3,0,0,3,2,water isnt yellow im healthy student
3,0,3,0,1,hoes aint loyal
3,0,3,0,1,hoes keep callin aint pickin
3,2,1,0,0,sour apple bitter bitches im fuckin wit em
4,0,4,0,1,faggots orioles petty fuckgot swept outta bitch
3,1,2,0,1,ghetto ass bands gets snuck
3,0,0,3,2,division trash saints gon win nfc southwatch
3,0,3,0,1,fans waited bitch niggas hated old hoes dated look mama
3,0,3,0,1,ghetto motherfuckers missy elliott
3,0,0,3,2,recipe calls leftover brownie hell leftover brownie thats brownie havent eaten yet
3,1,2,0,1,ratchet broads dont represent white ass cant talk trash cause racist shit black
3,0,3,0,1,trust noneeee bitch dont
3,0,3,0,1,twitter twitter bitch twitter life
3,0,0,3,2,two roads diverged yellow wood chose one jtunheimr robert frost giant
3,1,2,0,1,u got k bitch niggaal haymon antonio tarver
3,0,2,1,1,uhuh empty heart empty bottle yellow cab would like catch cuz yo latest ex made u mad
3,0,3,0,1,used girlfriend got hoes lookin good girl fuckin low
3,0,3,0,1,virgin pussy regular pussy oomf pussy _________________________
3,0,3,0,1,whaaaaaat lmaooo thats luv u fat bitches cuz yall got big ole titties phat booties
3,0,3,0,1,walked bitch like nigga made
3,3,0,0,0,hate niggers hate faggots hate spicskkk rally
3,2,1,0,0,queer hut like butt
3,0,3,0,1,well bitch biology said
3,0,3,0,1,gotta report spam rt ladies rt head game better pussy
3,0,3,0,1,im done hoe pass squad g
3,2,1,0,0,fuck callin jiggaboo nigga
3,3,0,0,0,people think gay marriage okay beyond sorry dont want future son seeing fags walking street holding hands
4,1,3,0,1,u little bitch chris aint six bitch allisons mom
3,0,3,0,1,would want play pussy dead snl
3,0,3,0,1,would wanna green ranger hes evil duh bitch
3,0,3,0,1,would want pussy side burns thats good question hahahahaha
3,0,3,0,1,shank bitch ceviche
3,0,2,1,1,work gets rough days hahaha hoes
6,0,6,0,1,wow bitch yes thats already established anything else say
3,0,3,0,1,yall forget brand new baby girl home bitch cookies burning
3,0,0,3,2,yah said word mtzraymegyptians people ysrahal inheritance kushiteethiopians
3,0,0,3,2,yaoooooooo mawnin yardies
3,0,3,0,1,yo bitch horn tryna shoot porn thats shirt worthy tony
3,0,3,0,1,yo sublet pussy shitfahdsays
3,0,3,0,1,yo feet smell like puss whut like flowers bitch omg
3,0,2,1,1,yo mama bitch rt one sentence ended relationship
3,2,1,0,0,aint gunna shit spear chucker
3,0,3,0,1,aint bitch favorite response long texts
3,1,2,0,1,yo boys pussy cats
3,0,3,0,1,cunt
3,0,3,0,1,pull pussy dodge collect panties alright stormy jake
3,0,2,1,1,take someone ghetto cant take ghetto
3,1,2,0,1,dont like us colored folks hell youre colored white fucks
3,0,3,0,1,got hella hoes
3,0,1,2,2,hit lights line toco bell morning dianas back house miracle charlie
6,1,5,0,1,look cute today really helll swerve hoe
3,0,1,2,2,look like little birds help get dressed morning
3,2,1,0,0,ol trout mouth ass bitch deeeeaaaadd
3,1,2,0,1,talk like fag shits retarded thats cool scro lots tards living total kickass lives
3,0,3,0,1,took land could make retarded diapers sureuse imagecool redskins nfl concussion jokes
3,0,3,0,1,youre garden rose bitch weed
3,0,3,0,1,youre fucked shit dumb ass cunt go post pictures flat ass titties ig slut
3,1,2,0,1,queer
3,0,2,1,1,homeboy looking bad giving cash hoes
3,0,0,3,2,teeth like stars aww thanks yeah yellow far away
3,0,3,0,1,yup fuck em playing like trash rt clippers dont wanna play lol
3,0,3,0,1,aint time hoes get lol arianas mom says us
3,0,3,0,1,bitches
3,2,1,0,0,ayo even kill handicapped crippled bitcheslook scalp real close youll see triple sixes
3,0,3,0,1,bitch freak shit
3,0,3,0,1,bitch vagina little resilient
3,0,3,0,1,love nah bitch aint love
6,1,5,0,1,pussy root drama attribute put head mama
3,0,3,0,1,call keyshawn johnson cause im catchin erry hoe
3,0,3,0,1,captain save hoe annoying phrase
6,0,6,0,1,day judgement everybody gonna looking big jumbotron watching fuck majjinn buu bitch
6,0,6,0,1,dont let side bitch settle might headbutt evelyn
3,0,3,0,1,dont show bitch unless look like dolly parton
3,2,1,0,0,fuck pussy ass hater go suck dick die quick someone youtube comments think wed good friends
3,0,1,2,2,hick raver venn diagram large intersection
6,0,6,0,1,hoes suck dick cus look like john stockton hit em wit choppa luke fatherrr
3,0,3,0,1,wasnt work place id deck aye fucking right id give tyson combo nd end uppercut shut fuck bitch
3,0,3,0,1,suck dick dip shes keeper true redneck woman kims dad
3,0,3,0,1,im gonna rip bitch apart rip apart lol
3,0,3,0,1,britney bitch bible leviticus
3,1,2,0,1,niggas bitches bitch ass niggas dike ass hoes black ass bright ass hoes fag tags scally wags
3,0,3,0,1,pussy tryna go studio dont call mufuckin crib like god yo word god buss yo shit god word
3,0,3,0,1,oh ya hoes think cute skin tight cat suits assuming bodies boomin dispute
3,0,3,0,1,omg bitch fucking stupid swear blah blah blah week later omg ilysm bae ur best friend swear
3,2,1,0,0,way fuck bitch name lord mr race
3,2,1,0,0,poor whitey
3,0,3,0,1,riding bros still dont trust hoes
3,0,3,0,1,weekends going fabulous naa man youre seeing nae cunt theyll koed seconds flat hate u fuckgm
3,0,3,0,1,whatever good one abraham lincoln quote yall hoes
3,1,2,0,1,guys say latinas gt mean kim kardashian looking girls bitches shaped like mini fridge amp smell like tortillas
3,0,1,2,2,rappers say twat makes feel weird
3,0,3,0,1,better pipe pussy lmao wth even mean
3,1,2,0,1,fucking pussy couldnt even beat dick angry youtube comment
3,0,2,1,1,youre cunt right
3,0,3,0,1,son bitch moment rains forget car windows
3,0,3,0,1,thingsthatgetsonmynerves needy hoes ratchet hoes sideline hoes beggin hoes dumb hoes looking love facebook hoes
6,0,6,0,1,get hit bitch campus wants
3,0,3,0,1,personidbitchslap fa blowin tl like bitches spare tire leavin dairy queen
3,0,0,3,2,faves rt snoop justin much fun charlie wilson tribute betawards
3,0,3,0,1,taughtme pussy feels
3,0,3,0,1,wordsaftersex pussy bitch
3,2,0,1,0,azmonsoon lot rain bad wasnt enough wash away teabagger racist white trash state tcot teaparty azflooding
3,0,3,0,1,alexfromtarget gets million retweets chrisfromwalmart cant even get bitch text back
3,0,3,0,1,alexfromtarget bitches wetlmmfao
3,0,3,0,1,anncoulter still calling obama community organizer syria well still cunt well
3,0,3,0,1,asagiraffes pussy
3,0,0,3,2,askdems arent embarrassed charlie rangel remains caucus
6,0,6,0,1,bob bass bitches bitches dick fishes dock
3,0,1,2,2,breaking ap calls mass governor race charlie baker watch live coverage wcvb streaming online
3,0,3,0,1,bangbangbirdgang ya bitch fruit loop
3,0,2,1,1,bartending becomes real bitch bartender way way taller bar designed holy back pains
3,0,3,0,1,bestsongtohavesexto bitches love sosa bangbang
3,1,0,2,2,bigbird made gay couple yes gop world bird would existed since creators would jail sodomy
3,0,3,0,1,bitchslapthursdays nite pure passion doors open watching game bitch
3,0,0,3,2,blessjesus amos two walk together except agreed
3,0,0,3,2,blessjesus amos hate one upholds justice court detest one tells truth
6,0,0,6,2,blessjesus crown head sole feet
6,0,0,6,2,blessjesusair matthew look birds air yet heavenly father feeds themare much valuable
3,0,0,3,2,blessjesuslove happy belated sixtyfifth birthday aunt mary agnes strong
3,0,2,1,1,boutgocrazy aintnolevelzdisshit hungrier phat ho diet ig
3,1,2,0,1,burnnotice fi shoots bean bag rounds guy hurts like bitch dont
3,3,0,0,0,california full white trash
3,2,1,0,0,california full white trash moved oklahoma
3,0,3,0,1,celebrityleakedphotos yeahgt know feels knowing nsa phones quit whining like muslim bitches
3,1,2,0,1,christianbale kissing moses ass fight god otherwise might fucking deadgt retarded ass actor faggot
6,0,2,4,2,commonquestioniget uou ghetto
3,0,3,0,1,cowboys bitches cowboysnation another great win ilove team
3,1,2,0,1,crack whip cracker
3,2,0,1,0,dtla trash noneuropeans allowed live
3,1,2,0,1,duh thats theyre possibly tucking penis bitch got man boobs
6,1,5,0,1,dearfeministmen easier way get pussy wout sacrificing man hoodbest dont include losing ur self respect
3,1,2,0,1,degenerateartist aint fuckin around allahs retard crestgt got blessed jesus next fake ass textgt
3,1,2,0,1,degenerateartist cant cardgt im french muslim retardgt dont expect demand child bride yard cuz got man dickgt
3,0,3,0,1,degenerateartist isnt bitch walks back wordsgt isnt witch questions turdgt im glitch evolves absurd
3,0,3,0,1,degenerateartist knows wordsgt bo jingo dangle fan slang ho ting pang lick drum swing flick alarm bicgt cant hear fire
3,0,1,2,2,degenerateartist sniffs whiffy balls involuntary cuz fairy walks downtown hairy climatechange scary sense hillbilly sneezegt
3,0,0,3,2,derekjeter lifelong yankees man miss firstballot unanimous
3,2,0,1,0,dutch farmers white trash
3,3,0,0,0,dutch people live outside newyorkcity white trash
3,0,0,3,2,earlybird early morning sunrise dawn bird thebird jerryreed kansas city
3,0,0,3,2,ebola great thought panic bird flu bad really aint got time
3,0,0,3,2,ebola great metaphor gop teaparty policies eat vital organs host dies tcot teabaggers
3,0,0,3,2,explainananimeplotbadly boy monkey tail grows savior futuristic yet old earth
3,0,3,0,1,fact rt kanye best good piece pussy fucks
3,1,2,0,1,fact females tweet dayum day r hoes need attention ijs wontgetme
3,0,0,3,2,femalelogic worse jig im convinced
3,0,0,3,2,firecashman root royals october yankees
3,1,2,0,1,freeelchapo trending cus french montanas bitch ass fucks think selling drugs cool lamest posers
3,0,3,0,1,freeballoutpartypart bitch going mo weeks
3,0,3,0,1,freshmanadvice aint hoe get traphouseeeeeeee
6,0,0,6,2,glory isaiah mom asked wanted brownie said thanks said fasting
9,0,0,9,2,holidayseasonlive shy glizzy feat plies free tha gang
3,0,1,2,2,happycolumbusday wasnt americakarlmarx would never thought sharing colonialism injuns
3,0,0,3,2,happycolumbusday hate sound peta callous allbut buffalo lot worse injuns
3,0,3,0,1,havok one bad bitch wouldnt wanna mess tna impact
3,0,0,3,2,hellyeah rt rt happy fall pumpkin spice oreos
3,0,0,3,2,hellobrookland opening serving free samples cider vegan sliders brownies
6,0,0,6,2,holyspirit joshua every place sole foot shall tread upon given unto said unto moses
3,1,2,0,1,honestyhour middle school hoes used call mandingo warrior
6,0,6,0,1,idonthavetimefor ratchet hoes
6,1,5,0,1,ihopesomeday hoes find relationship instead ruining others
3,1,2,0,1,istandwithrand wise rino pussies real leaders like rand cruz lee bachmann etc actually exist fight go home teaparty
3,0,0,3,2,iu straight nation college soccer champions wow hoosiernation hoosiers
3,0,0,3,2,iu make honorary student id way cooler international students football card hoosiers
3,0,3,0,1,ifthepurgewasreal id best prostitute madam ever hey got pussy shouldnt broke right lmao jk
3,0,3,0,1,ifwedate eat da pussy better lesbian
3,0,3,0,1,inmiddleschool fat hell band faggot thank god played sports th grade didnt stay band
3,1,0,2,2,indigenouspeoplesday right redskins lot queens right nomg sofunny
3,1,2,0,1,indigenouspeoplesday haha fuckin retarded commies hunter biden loves snortin pygmie fairy dust dont liberals
3,2,1,0,0,iowa full white trash
3,0,1,2,2,iraq gov troops handed severe defeat isis saqlawiya theres chatter soldiers lost amp jihadis raving
3,2,1,0,0,jesuschrist straightgt thats faggots killed period sonofgodgt
3,0,2,1,1,kanyeshrug lol thots like rt great thing bitches offer
3,0,2,1,1,lingo niccas tryn talk like
3,0,3,0,1,mentionadislike hoes thinkin bad even tell bitch calm u average
3,0,3,0,1,messagetomyfuturespouse u better cook clean bitch ill give u money aint cleanin dishes makin plate
3,3,0,0,0,minnesota full white trash
3,0,3,0,1,myunpopularopinion spanish bitches suck dick babies theyre already fine dressing slutty
3,0,3,0,1,nl queen reminded still dont get janelle monae perplexed people think shes queer
3,0,0,3,2,np centuries fob
3,0,2,1,1,nationalcatday sure celebrate billion bird deaths blame climatechange fuckin commies
